_lerpT,_lerp1,_lerp2,_hoverPositionY
0.9999135,4.102631,3.702631,3.702666
0.9999135,3.702249,4.102249,3.502666
0,3.702249,4.102249,3.702249
0.0005337356,3.701867,4.101867,3.70208
0.002109785,3.701482,4.101481,3.702326
0.004732708,3.701097,4.101097,3.70299
0.008350358,3.700706,4.100706,3.704046
0.01302031,3.700134,4.100134,3.705342
0.02161027,3.699753,4.099753,3.708397
0.02842982,3.699359,4.099359,3.710731
0.03638444,3.698987,4.098987,3.713541
0.04470643,3.698601,4.0986,3.716483
0.05414737,3.698217,4.098217,3.719876
0.06430344,3.697834,4.097834,3.723555
0.075196,3.697452,4.097452,3.727531
0.08675621,3.697063,4.097064,3.731766
0.0992327,3.696492,4.096492,3.736185
0.1188109,3.696104,4.096104,3.743628
0.1328775,3.69572,4.09572,3.748871
0.1473955,3.695338,4.095338,3.754296
0.1623882,3.694955,4.094955,3.75991
0.1779457,3.694578,4.094578,3.765756
0.1937766,3.69419,4.09419,3.7717
0.2105291,3.693805,4.093804,3.778016
0.2275972,3.693423,4.093423,3.784462
0.2449142,3.692848,4.092848,3.790813
0.2717459,3.692464,4.092464,3.801162
0.2900684,3.692077,4.092077,3.808105
0.3088648,3.691693,4.091693,3.815239
0.3278022,3.691305,4.091305,3.822426
0.3472194,3.690922,4.090921,3.829809
0.366594,3.690545,4.090545,3.837182
0.3858366,3.690158,4.090158,3.844492
0.4057752,3.689775,4.089775,3.852085
0.4256121,3.689197,4.089197,3.859442
0.4557993,3.688815,4.088815,3.871134
0.475835,3.688431,4.088431,3.878765
0.4959868,3.688048,4.088048,3.886443
0.5160794,3.687663,4.087663,3.894094
0.5363058,3.687281,4.087281,3.901803
0.5563035,3.686896,4.086896,3.909417
0.57634,3.686514,4.086514,3.91705
0.5961255,3.68613,4.08613,3.92458
0.6159231,3.685553,4.085553,3.931922
0.6452596,3.685165,4.085165,3.943269
0.6647688,3.684792,4.084792,3.950699
0.6832676,3.684399,4.084399,3.957706
0.7024829,3.684017,4.084017,3.96501
0.7208216,3.683638,4.083638,3.971967
0.7387524,3.683249,4.083249,3.97875
0.7567744,3.682871,4.082871,3.985581
0.7738748,3.682471,4.082471,3.992021
0.7915665,3.681905,4.081905,3.998532
0.8157576,3.681522,4.081522,4.007824
0.8315368,3.681141,4.081141,4.013755
0.8467105,3.680757,4.080757,4.019441
0.8614454,3.680375,4.080375,4.024953
0.8755433,3.679989,4.079989,4.030207
0.889154,3.679606,4.079606,4.035267
0.9020662,3.679215,4.079215,4.040041
0.9145412,3.678822,4.078822,4.044638
0.92636,3.678249,4.078249,4.048793
0.9422063,3.677867,4.077867,4.054749
0.9518351,3.677484,4.077484,4.058218
0.9607117,3.6771,4.0771,4.061385
0.9687518,3.676711,4.076711,4.064211
0.9760571,3.676334,4.076334,4.066757
0.982256,3.675951,4.075951,4.068853
0.9876545,3.675565,4.075565,4.070627
0.9921411,3.675184,4.075183,4.07204
0.9956174,3.674607,4.074607,4.072854
0.9989823,3.674228,4.074228,4.073821
0.9999169,3.673844,4.073844,4.073811
0.9999169,3.673464,4.073464,4.073464
0,4.073464,3.673464,4.073464
0.0005269888,4.073079,3.673079,4.072868
0.002116157,4.072695,3.672695,4.071848
0.004727185,4.072316,3.672316,4.070426
0.008285149,4.071935,3.671935,4.068621
0.01281691,4.071546,3.671546,4.066419
0.01839373,4.070971,3.670971,4.063613
0.02834197,4.070587,3.670587,4.05925
0.03607709,4.070206,3.670206,4.055775
0.04456674,4.069824,3.669824,4.051998
0.0538809,4.069438,3.669438,4.047886
0.06408059,4.069052,3.669052,4.043419
0.0750509,4.06867,3.66867,4.03865
0.08661254,4.068284,3.668284,4.033639
0.0989772,4.067897,3.667897,4.028306
0.1120693,4.067321,3.667321,4.022493
0.1327028,4.066936,3.666937,4.013855
0.1472559,4.066557,3.666557,4.007655
0.1621321,4.066174,3.666173,4.001321
0.1777313,4.065792,3.665792,3.994699
0.1937225,4.065405,3.665405,3.987916
0.2104261,4.065022,3.665022,3.980852
0.2273887,4.06464,3.66464,3.973685
0.24474,4.064249,3.664248,3.966352
0.2629008,4.063679,3.663679,3.958519
0.2899583,4.063297,3.663297,3.947314
0.3085318,4.062914,3.662914,3.939501
0.3274116,4.062531,3.662532,3.931567
0.3465194,4.062141,3.662141,3.923533
0.3662673,4.061762,3.661762,3.915255
0.3856055,4.061377,3.661376,3.907134
0.4054657,4.060991,3.660991,3.898804
0.4254699,4.06061,3.66061,3.890422
0.4453196,4.060033,3.660033,3.881905
0.4755542,4.05965,3.65965,3.869429
0.4956459,4.059265,3.659265,3.861007
0.5158694,4.058883,3.658883,3.852535
0.5359182,4.058499,3.658499,3.844131
0.5560346,4.058103,3.658103,3.835689
0.5766558,4.05773,3.65773,3.827067
0.5960075,4.05735,3.65735,3.818947
0.6155699,4.056964,3.656964,3.810736
0.6352506,4.056388,3.656388,3.802288
0.6642482,4.056005,3.656005,3.790305
0.6832748,4.055618,3.655618,3.782308
0.7021898,4.055238,3.655238,3.774362
0.7204734,4.054854,3.654854,3.766665
0.7386183,4.054471,3.654471,3.759024
0.7563339,4.054087,3.654087,3.751554
0.7737368,4.053699,3.653699,3.744205
0.7909032,4.053314,3.653314,3.736953
0.8074807,4.05274,3.65274,3.729748
0.8313174,4.05236,3.65236,3.719833
0.8464498,4.051976,3.651976,3.713396
0.8612007,4.051588,3.651588,3.707108
0.8755231,4.051208,3.651208,3.700999
0.8889556,4.050825,3.650825,3.695242
0.9018636,4.050441,3.650441,3.689696
0.9141136,4.050057,3.650057,3.684411
0.9257087,4.049668,3.649668,3.679384
0.9366999,4.049101,3.649101,3.674422
0.9513123,4.048713,3.648713,3.668188
0.9603486,4.048331,3.648331,3.664192
0.9683927,4.047945,3.647944,3.660587
0.9756842,4.047564,3.647564,3.65729
0.9819886,4.047179,3.647179,3.654384
0.9874501,4.046796,3.646796,3.651816
0.9919494,4.046415,3.646415,3.649635
0.9954702,4.046023,3.646023,3.647835
0.9980602,4.045452,3.645452,3.646228
0.9999039,4.045069,3.645069,3.645108
0.9999039,3.644686,4.044686,3.445107
0,3.644686,4.044686,3.644686
0.0005345488,3.644295,4.044295,3.644509
0.002165931,3.643918,4.043918,3.644784
0.004746553,3.643533,4.043532,3.645431
0.008375086,3.643148,4.043148,3.646498
0.01297264,3.642765,4.042765,3.647954
0.01848543,3.642378,4.042378,3.649772
0.02497405,3.641788,4.041788,3.651778
0.03657907,3.64141,4.04141,3.656042
0.045053,3.641023,4.041023,3.659044
0.05454126,3.640641,4.040641,3.662457
0.06468868,3.640262,4.040262,3.666137
0.07549118,3.639873,4.039873,3.670069
0.08730324,3.639495,4.039495,3.674416
0.09943932,3.639107,4.039106,3.678882
0.1125993,3.638719,4.038719,3.683758
0.1263882,3.638135,4.038135,3.68869
0.1482646,3.637754,4.037755,3.69706
0.1632471,3.637344,4.037344,3.702643
0.1799696,3.636994,4.036994,3.708982
0.1946749,3.636605,4.036604,3.714474
0.2115299,3.636243,4.036242,3.720855
0.2275885,3.635856,4.035856,3.726891
0.2451507,3.635476,4.035476,3.733536
0.2627926,3.635087,4.035087,3.740204
0.2812011,3.634513,4.034513,3.746994
0.3089505,3.634129,4.034129,3.757709
0.3279249,3.633748,4.033748,3.764918
0.3469582,3.633364,4.033364,3.772147
0.3663748,3.632965,4.032965,3.779515
0.3867379,3.632585,4.032585,3.78728
0.4062953,3.632197,4.032197,3.794716
0.4264202,3.631816,4.031816,3.802384
0.4463291,3.631427,4.031427,3.809959
0.4666648,3.630853,4.030853,3.817519
0.4967955,3.630472,4.030472,3.82919
0.5168009,3.630087,4.030087,3.836807
0.537035,3.629713,4.029713,3.844527
0.5566111,3.629318,4.029318,3.851962
0.577175,3.628937,4.028937,3.859807
0.5969045,3.628552,4.028552,3.867314
0.6167356,3.628171,4.028172,3.874866
0.6361341,3.627787,4.027787,3.882241
0.6555504,3.627206,4.027206,3.889426
0.68444,3.626839,4.026839,3.900615
0.7023795,3.626453,4.026453,3.907405
0.7209311,3.626057,4.026057,3.914429
0.7396443,3.625683,4.025682,3.92154
0.7569612,3.625304,4.025303,3.928088
0.774139,3.624909,4.024909,3.934564
0.7915801,3.624524,4.024524,3.941156
0.8081525,3.62414,4.02414,3.947401
0.8241597,3.623562,4.023562,3.953226
0.8473472,3.623181,4.023181,3.96212
0.8619659,3.62281,4.02281,3.967597
0.8756245,3.622426,4.022426,3.972675
0.8892076,3.622037,4.022037,3.97772
0.9022825,3.621658,4.021657,3.98257
0.914383,3.621275,4.021276,3.987029
0.9258986,3.620893,4.020893,3.991253
0.9366872,3.620502,4.020502,3.995177
0.9469608,3.619912,4.019912,3.998696
0.9609277,3.619543,4.019543,4.003914
0.9686633,3.61916,4.01916,4.006626
0.9758467,3.618755,4.018755,4.009094
0.9825112,3.618383,4.018383,4.011387
0.9877273,3.617995,4.017995,4.013086
0.9922232,3.617614,4.017614,4.014503
0.9956725,3.61723,4.01723,4.015499
0.9981521,3.616846,4.016846,4.016107
0.9996009,3.616272,4.016273,4.016113
0.9996009,3.615891,4.015891,4.015891
0,4.015891,3.615891,4.015891
0.0005320779,4.01552,3.61552,4.015307
0.002046261,4.015131,3.61513,4.014312
0.004671155,4.01475,3.61475,4.012882
0.008226593,4.014368,3.614368,4.011077
0.01275462,4.013982,3.613982,4.008881
0.01826829,4.0136,3.6136,4.006292
0.02464427,4.013201,3.613201,4.003343
0.03223233,4.012631,3.612631,3.999738
0.04464248,4.012253,3.612253,3.994396
0.05386607,4.011875,3.611875,3.990329
0.06384803,4.011494,3.611494,3.985955
0.07466438,4.011105,3.611105,3.981239
0.08640684,4.010721,3.610721,3.976158
0.09870531,4.010341,3.610341,3.970859
0.1115493,4.009953,3.609953,3.965333
0.1252869,4.00957,3.60957,3.959455
0.139447,4.008997,3.608997,3.953219
0.1616782,4.008614,3.608614,3.943943
0.1772323,4.008229,3.608229,3.937336
0.1933422,4.007846,3.607846,3.93051
0.2098581,4.007458,3.607458,3.923515
0.2270578,4.007073,3.607074,3.91625
0.2445035,4.006691,3.606692,3.90889
0.2622107,4.006309,3.606309,3.901425
0.2802989,4.005924,3.605924,3.893804
0.2988511,4.005346,3.605346,3.885805
0.3272429,4.004966,3.604966,3.874069
0.3462033,4.004582,3.604583,3.866101
0.3655995,4.004199,3.604198,3.857959
0.385206,4.003811,3.603812,3.849729
0.4051325,4.003415,3.603415,3.841362
0.4256877,4.003029,3.603029,3.832754
0.4458208,4.002648,3.602648,3.82432
0.4657697,4.002269,3.602269,3.815961
0.4856326,4.001698,3.601698,3.807445
0.5156612,4.00132,3.60132,3.795055
0.5354818,4.000934,3.600934,3.786741
0.5556605,4.000554,3.600554,3.77829
0.5754818,4.000167,3.600167,3.769974
0.5955377,3.999785,3.599785,3.76157
0.6152122,3.9994,3.5994,3.753315
0.6348697,3.999018,3.599018,3.74507
0.6541743,3.998634,3.598634,3.736964
0.673373,3.998044,3.598043,3.728694
0.702327,3.997666,3.597666,3.716735
0.7205117,3.997275,3.597275,3.70907
0.7389607,3.99691,3.59691,3.701325
0.755896,3.996517,3.596517,3.694159
0.7736895,3.996136,3.596136,3.68666
0.7905418,3.995754,3.595754,3.679537
0.8070112,3.995363,3.595363,3.672558
0.8233904,3.994983,3.594983,3.665627
0.83876,3.994411,3.59441,3.658906
0.8609835,3.994017,3.594017,3.649623
0.8755251,3.99363,3.59363,3.64342
0.8891847,3.993249,3.593249,3.637575
0.9020097,3.992857,3.592857,3.632053
0.9145283,3.992479,3.592479,3.626667
0.925904,3.992086,3.592086,3.621725
0.9369756,3.991704,3.591704,3.616914
0.9470016,3.991324,3.591324,3.612524
0.9561993,3.990747,3.590747,3.608267
0.968654,3.990357,3.590357,3.602896
0.9759681,3.989966,3.589966,3.599579
0.9823975,3.989597,3.589597,3.596638
0.9875972,3.989217,3.589217,3.594178
0.9920301,3.988834,3.588834,3.592021
0.9955479,3.988452,3.588452,3.590233
0.9980552,3.988067,3.588067,3.588845
0.999559,3.98768,3.58768,3.587857
0.999559,3.587094,3.987094,3.387857
0,3.587094,3.987094,3.587094
0.001248786,3.586716,3.986716,3.587216
0.003344003,3.586337,3.986337,3.587675
0.006430399,3.585953,3.985953,3.588525
0.01053453,3.585574,3.985574,3.589787
0.01553006,3.585189,3.985189,3.591401
0.02150563,3.5848,3.984801,3.593403
0.02846803,3.584411,3.984411,3.595798
0.03633782,3.584007,3.984007,3.598542
0.04540346,3.583456,3.983456,3.601617
0.05918919,3.582884,3.982884,3.60656
0.07517069,3.58231,3.98231,3.612378
0.09282531,3.58193,3.98193,3.619061
0.1053239,3.581356,3.981356,3.623485
0.1254507,3.58078,3.98078,3.63096
0.1469802,3.580404,3.980404,3.639196
0.1617069,3.579817,3.979817,3.644499
0.1857724,3.579435,3.979435,3.653744
0.2020036,3.57905,3.97905,3.659851
0.2188593,3.578671,3.978672,3.666215
0.2358314,3.578282,3.978282,3.672615
0.2536981,3.577892,3.977892,3.679371
0.2720025,3.577329,3.977329,3.68613
0.2989891,3.576755,3.976755,3.696351
0.3271633,3.576182,3.976182,3.707048
0.3558718,3.575797,3.975797,3.718146
0.3754542,3.575418,3.975419,3.7256
0.3948593,3.575031,3.975031,3.732975
0.4149006,3.57465,3.97465,3.74061
0.4347099,3.574263,3.974263,3.748147
0.4549215,3.573869,3.973869,3.755838
0.4755749,3.573303,3.973303,3.763533
0.505307,3.572918,3.972918,3.775041
0.5255214,3.572334,3.972334,3.782542
0.5561212,3.571953,3.971953,3.794401
0.5759726,3.571569,3.971569,3.801958
0.5958756,3.57118,3.97118,3.809531
0.6158589,3.570801,3.970802,3.817145
0.6351932,3.570417,3.970417,3.824495
0.6546052,3.570038,3.970038,3.83188
0.6735283,3.569647,3.969647,3.839058
0.6928336,3.569274,3.969275,3.846408
0.7108825,3.568699,3.968699,3.853052
0.7382156,3.568313,3.968313,3.863599
0.7561109,3.56793,3.96793,3.870374
0.7734678,3.567552,3.967552,3.876939
0.7902215,3.567165,3.967165,3.883253
0.8068994,3.566783,3.966783,3.889543
0.8228735,3.566398,3.966398,3.895548
0.8384917,3.566012,3.966012,3.901409
0.8535991,3.565627,3.965627,3.907067
0.8681316,3.565058,3.965058,3.91231
0.8885057,3.564672,3.964672,3.920074
0.9015184,3.564288,3.964288,3.924895
0.9138116,3.563901,3.963901,3.929426
0.9254819,3.563521,3.963521,3.933714
0.9362354,3.563138,3.963138,3.937632
0.9463522,3.562752,3.962753,3.941293
0.9557291,3.562367,3.962367,3.944659
0.9642952,3.561984,3.961984,3.947702
0.9719786,3.561404,3.961404,3.950195
0.9819419,3.561025,3.961025,3.953802
0.987326,3.560693,3.960693,3.955624
0.9918498,3.560406,3.960406,3.957146
0.9953959,3.560114,3.960114,3.958272
0.9979858,3.559824,3.959824,3.959018
0.9995223,3.559536,3.959536,3.959344
0.9995223,3.559246,3.959246,3.959246
0,3.959246,3.559246,3.959246
0.0005370122,3.958959,3.558959,3.958744
0.002113081,3.958514,3.558514,3.957669
0.006544908,3.958224,3.558224,3.955606
0.01068462,3.957944,3.557944,3.95367
0.01560258,3.957654,3.557654,3.951413
0.02157982,3.957365,3.557365,3.948733
0.02846037,3.957075,3.557075,3.945691
0.03621948,3.956788,3.556788,3.9423
0.04473715,3.956486,3.556485,3.938591
0.05455172,3.956207,3.556207,3.934386
0.06434173,3.95577,3.55577,3.930033
0.08111387,3.955483,3.555483,3.923037
0.09301546,3.955194,3.555194,3.917988
0.1056526,3.954909,3.554909,3.912648
0.1187701,3.954616,3.554616,3.907108
0.1328418,3.954327,3.554327,3.90119
0.1473469,3.954038,3.554038,3.895099
0.1624199,3.953751,3.553751,3.888783
0.1778954,3.95346,3.55346,3.882302
0.1940614,3.953025,3.553025,3.875401
0.2191306,3.952738,3.552738,3.865086
0.2362237,3.95244,3.55244,3.85795
0.2544083,3.952155,3.552155,3.850391
0.2721477,3.951869,3.551869,3.84301
0.2902263,3.951582,3.551582,3.835491
0.3087716,3.951289,3.551289,3.82778
0.327919,3.951003,3.551003,3.819835
0.3468969,3.95071,3.550709,3.811951
0.3665675,3.950279,3.550279,3.803653
0.3957761,3.949991,3.549991,3.791681
0.4155143,3.9497,3.5497,3.783494
0.4356033,3.949411,3.549411,3.77517
0.4556394,3.949119,3.549119,3.766864
0.4759459,3.948834,3.548834,3.758456
0.4958215,3.948544,3.548544,3.750215
0.5160547,3.948253,3.548253,3.741831
0.5363033,3.947963,3.547963,3.733442
0.5564118,3.947528,3.547528,3.724963
0.5864491,3.94724,3.54724,3.71266
0.6062157,3.946951,3.546951,3.704464
0.6258594,3.946662,3.546662,3.696319
0.6452779,3.946376,3.546376,3.688265
0.6643676,3.946085,3.546085,3.680338
0.6834735,3.945796,3.545796,3.672406
0.7022657,3.945502,3.545501,3.664595
0.7210395,3.945215,3.545215,3.656799
0.7390196,3.944782,3.544781,3.649174
0.765484,3.94449,3.54449,3.638297
0.7827933,3.944203,3.544203,3.631086
0.7994011,3.943914,3.543914,3.624154
0.8156713,3.943621,3.543621,3.617352
0.831704,3.943332,3.543332,3.61065
0.8469477,3.943047,3.543047,3.604268
0.8614464,3.942759,3.542758,3.59818
0.8755724,3.942468,3.542468,3.592239
0.8891765,3.942031,3.542031,3.58636
0.9084461,3.941746,3.541746,3.578367
0.9201797,3.941459,3.541459,3.573387
0.9312985,3.941166,3.541166,3.568647
0.9418914,3.940881,3.540881,3.564124
0.9514529,3.94059,3.54059,3.560009
0.9604061,3.940301,3.540301,3.556138
0.9685036,3.940012,3.540012,3.552611
0.975714,3.939718,3.539718,3.549433
0.9821523,3.939285,3.539284,3.546424
0.9899371,3.938999,3.538999,3.543025
0.9938873,3.93871,3.53871,3.541155
0.9969216,3.93842,3.53842,3.539651
0.9989386,3.938131,3.538131,3.538555
0.9999099,3.937841,3.537841,3.537877
0.9999099,3.537549,3.937549,3.337877
0,3.537549,3.937549,3.537549
0.0005472629,3.53726,3.93726,3.537479
0.002144837,3.536967,3.936967,3.537825
0.004807922,3.536537,3.936537,3.53846
0.01056243,3.536249,3.936249,3.540474
0.01559091,3.535959,3.93596,3.542196
0.02158274,3.535673,3.935673,3.544307
0.02837542,3.535383,3.935383,3.546733
0.03614672,3.535092,3.935092,3.549551
0.04476462,3.534806,3.934806,3.552711
0.05404777,3.534514,3.934514,3.556133
0.06428606,3.53422,3.93422,3.559935
0.07536773,3.53379,3.93379,3.563937
0.09294112,3.533503,3.933503,3.570679
0.105504,3.533211,3.933211,3.575412
0.1189178,3.532923,3.932923,3.58049
0.1327728,3.532636,3.932636,3.585746
0.1471287,3.532345,3.932345,3.591197
0.1623045,3.532055,3.932055,3.596977
0.1779417,3.531765,3.931766,3.602942
0.1940424,3.531476,3.931477,3.609093
0.2105976,3.531041,3.931041,3.61528
0.2363403,3.530755,3.930755,3.625291
0.2537775,3.530463,3.930463,3.631974
0.2719476,3.530172,3.930172,3.638951
0.2903963,3.529886,3.929887,3.646045
0.3087906,3.529594,3.929595,3.653111
0.3278968,3.529307,3.929307,3.660466
0.3469452,3.529018,3.929018,3.667797
0.3663026,3.528726,3.928726,3.675247
0.3861386,3.528292,3.928292,3.682747
0.415848,3.528002,3.928002,3.694341
0.4358166,3.527717,3.927717,3.702043
0.455614,3.527426,3.927426,3.709672
0.4758391,3.527136,3.927136,3.717472
0.4960427,3.526849,3.926849,3.725266
0.5160056,3.526558,3.926558,3.73296
0.5362972,3.526272,3.926272,3.740791
0.5561575,3.525978,3.925978,3.748441
0.576443,3.525548,3.925548,3.756125
0.6059871,3.525257,3.925257,3.767652
0.6257431,3.524969,3.924969,3.775266
0.6451992,3.524679,3.92468,3.782759
0.6644693,3.524391,3.924391,3.790179
0.6834471,3.5241,3.9241,3.797479
0.7023245,3.523809,3.923809,3.804739
0.7208957,3.523524,3.923524,3.811882
0.738742,3.523232,3.923233,3.818729
0.7566667,3.522796,3.922796,3.825463
0.7827443,3.522508,3.922508,3.835606
0.7994043,3.522222,3.922222,3.841983
0.8155451,3.521945,3.921945,3.848163
0.8312795,3.521703,3.921703,3.854215
0.8467318,3.521463,3.921463,3.860156
0.8615716,3.521226,3.921227,3.865855
0.8756238,3.520987,3.920987,3.871236
0.8892446,3.520748,3.920748,3.876446
0.9021474,3.520392,3.920392,3.881251
0.9201885,3.520156,3.920156,3.888232
0.9312724,3.51991,3.91991,3.892419
0.9420491,3.519675,3.919675,3.896495
0.9516091,3.519477,3.919477,3.900121
0.9604363,3.519289,3.919289,3.903464
0.9684674,3.519147,3.919147,3.906534
0.9758623,3.519079,3.919079,3.909424
0.9821405,3.519079,3.919079,3.911935
0.9875604,3.519079,3.919079,3.914103
0.9939591,3.519079,3.919079,3.916662
0.9969257,3.519079,3.919079,3.917849
0.9989636,3.519079,3.919079,3.918664
0.9999097,3.519079,3.919079,3.919043
0.9999097,3.519079,3.919079,3.919079
0,3.919079,3.519079,3.919079
0.0005428485,3.919079,3.519079,3.918862
0.002127426,3.919079,3.519079,3.918228
0.004729676,3.919079,3.519079,3.917187
0.008415124,3.919079,3.519079,3.915713
0.01557557,3.919079,3.519079,3.912849
0.02163034,3.919079,3.519079,3.910427
0.02839819,3.919079,3.519079,3.90772
0.0361049,3.919079,3.519079,3.904637
0.04464115,3.919079,3.519079,3.901222
0.05400494,3.919079,3.519079,3.897477
0.06432441,3.919079,3.519079,3.893349
0.07514127,3.919079,3.519079,3.889022
0.08690021,3.919079,3.519079,3.884319
0.1055331,3.919079,3.519079,3.876866
0.1188493,3.919079,3.519079,3.871539
0.1328267,3.919079,3.519079,3.865948
0.147374,3.919079,3.519079,3.860129
0.1622631,3.919079,3.519079,3.854174
0.1777684,3.919079,3.519079,3.847971
0.1940488,3.919079,3.519079,3.841459
0.2105571,3.919079,3.519079,3.834856
0.2276847,3.919079,3.519079,3.828005
0.2538355,3.919079,3.519079,3.817545
0.2716396,3.919079,3.519079,3.810423
0.2900893,3.919079,3.519079,3.803043
0.3087439,3.919079,3.519079,3.795581
0.3278719,3.919079,3.519079,3.78793
0.3471034,3.919079,3.519079,3.780237
0.3661742,3.919079,3.519079,3.772609
0.3856731,3.919079,3.519079,3.76481
0.4055558,3.919079,3.519079,3.756856
0.4356263,3.919079,3.519079,3.744828
0.4557312,3.919079,3.519079,3.736786
0.475728,3.919079,3.519079,3.728788
0.4958257,3.919079,3.519079,3.720748
0.5158669,3.919079,3.519079,3.712732
0.5366497,3.919079,3.519079,3.704419
0.5562224,3.919079,3.519079,3.69659
0.5761898,3.919079,3.519079,3.688603
0.5961679,3.919079,3.519079,3.680612
0.6257364,3.919079,3.519079,3.668784
0.6453996,3.919079,3.519079,3.660919
0.6644633,3.919079,3.519079,3.653293
0.6834908,3.919079,3.519079,3.645683
0.7022454,3.919079,3.519079,3.638181
0.7208108,3.919079,3.519079,3.630754
0.7389769,3.919079,3.519079,3.623488
0.756635,3.919079,3.519079,3.616425
0.7742432,3.919079,3.519079,3.609381
0.7994596,3.919079,3.519079,3.599295
0.8155479,3.919079,3.519079,3.59286
0.8313659,3.919079,3.519079,3.586532
0.8466551,3.919079,3.519079,3.580417
0.8615463,3.919079,3.519079,3.57446
0.8755164,3.919079,3.519079,3.568872
0.8892504,3.919079,3.519079,3.563379
0.9021565,3.919079,3.519079,3.558216
0.9143829,3.919079,3.519079,3.553326
0.9313565,3.919079,3.519079,3.546536
0.9417935,3.919079,3.519079,3.542361
0.9515275,3.919079,3.519079,3.538468
0.960416,3.919079,3.519079,3.534912
0.9685354,3.919079,3.519079,3.531665
0.975722,3.919079,3.519079,3.52879
0.9820601,3.919079,3.519079,3.526255
0.9875278,3.919079,3.519079,3.524068
0.9920112,3.919079,3.519079,3.522274
0.9969502,3.919079,3.519079,3.520299
0.9989304,3.919079,3.519079,3.519507
0.9999133,3.919079,3.519079,3.519114
0.9999133,3.519079,3.919079,3.319113
0,3.519079,3.919079,3.519079
0.0005279875,3.519079,3.919079,3.51929
0.002131127,3.519079,3.919079,3.519931
0.004746726,3.519079,3.919079,3.520977
0.008334883,3.519079,3.919079,3.522413
0.01294836,3.519079,3.919079,3.524258
0.02157596,3.519079,3.919079,3.527709
0.02841173,3.519079,3.919079,3.530443
0.03622809,3.519079,3.919079,3.53357
0.04478879,3.519079,3.919079,3.536994
0.05417459,3.519079,3.919079,3.540749
0.06434435,3.519079,3.919079,3.544816
0.0751234,3.519079,3.919079,3.549128
0.08679733,3.519079,3.919079,3.553798
0.09922735,3.519079,3.919079,3.55877
0.1189996,3.519079,3.919079,3.566679
0.1330424,3.519079,3.919079,3.572296
0.1474441,3.519079,3.919079,3.578056
0.1623418,3.519079,3.919079,3.584015
0.1778647,3.519079,3.919079,3.590225
0.1938791,3.519079,3.919079,3.59663
0.2105898,3.519079,3.919079,3.603315
0.2275836,3.519079,3.919079,3.610112
0.2451379,3.519079,3.919079,3.617134
0.2785062,3.519079,3.919079,3.630481
0.2971315,3.519079,3.919079,3.637931
0.3158068,3.519079,3.919079,3.645401
0.3348903,3.519079,3.919079,3.653035
0.3541494,3.519079,3.919079,3.660738
0.3735772,3.519079,3.919079,3.66851
0.3932221,3.519079,3.919079,3.676368
0.4130346,3.519079,3.919079,3.684293
0.433371,3.519079,3.919079,3.692427
0.4631364,3.519079,3.919079,3.704333
0.483254,3.519079,3.919079,3.71238
0.5033734,3.519079,3.919079,3.720428
0.523632,3.519079,3.919079,3.728532
0.5436483,3.519079,3.919079,3.736538
0.5637727,3.519079,3.919079,3.744588
0.5836881,3.519079,3.919079,3.752554
0.6035665,3.519079,3.919079,3.760505
0.6231776,3.519079,3.919079,3.76835
0.6524791,3.519079,3.919079,3.78007
0.6714906,3.519079,3.919079,3.787675
0.6906725,3.519079,3.919079,3.795348
0.7091676,3.519079,3.919079,3.802746
0.7275319,3.519079,3.919079,3.810091
0.7456813,3.519079,3.919079,3.817351
0.7630004,3.519079,3.919079,3.824279
0.7802209,3.519079,3.919079,3.831167
0.7971709,3.519079,3.919079,3.837947
0.8216081,3.519079,3.919079,3.847722
0.8370048,3.519079,3.919079,3.853881
0.8524927,3.519079,3.919079,3.860076
0.8668653,3.519079,3.919079,3.865825
0.880914,3.519079,3.919079,3.871444
0.894113,3.519079,3.919079,3.876724
0.9067141,3.519079,3.919079,3.881764
0.9187793,3.519079,3.919079,3.88659
0.9300228,3.519079,3.919079,3.891088
0.9454882,3.519079,3.919079,3.897274
0.9549426,3.519079,3.919079,3.901056
0.9634525,3.519079,3.919079,3.90446
0.9713176,3.519079,3.919079,3.907606
0.9781975,3.519079,3.919079,3.910358
0.9841784,3.519079,3.919079,3.91275
0.9893212,3.519079,3.919079,3.914807
0.9934104,3.519079,3.919079,3.916443
0.9966275,3.519079,3.919079,3.91773
0.9994251,3.519079,3.919079,3.918849
0.9999993,3.519079,3.919079,3.919079
0.9999993,3.519079,3.919079,3.919079
0,3.919079,3.519079,3.919079
0.0005417293,3.919079,3.519079,3.918862
0.002133431,3.919079,3.519079,3.918226
0.004773581,3.919079,3.519079,3.917169
0.008417064,3.919079,3.519079,3.915712
0.01295257,3.919079,3.519079,3.913898
0.01849893,3.919079,3.519079,3.911679
0.02846377,3.919079,3.519079,3.907693
0.0361844,3.919079,3.519079,3.904605
0.04468928,3.919079,3.519079,3.901203
0.05411857,3.919079,3.519079,3.897431
0.06432284,3.919079,3.519079,3.89335
0.07522878,3.919079,3.519079,3.888987
0.08689523,3.919079,3.519079,3.884321
0.09919737,3.919079,3.519079,3.8794
0.1121445,3.919079,3.519079,3.874221
0.1328164,3.919079,3.519079,3.865952
0.1473591,3.919079,3.519079,3.860135
0.1624063,3.919079,3.519079,3.854116
0.1778734,3.919079,3.519079,3.8
